Subject,Isomap_central_left_dim1,Isomap_central_left_dim2,Isomap_central_left_dim3,Isomap_central_left_dim4,Isomap_central_left_dim5,Isomap_central_left_dim6,Isomap_cingulate_left_dim1,Isomap_cingulate_left_dim2,Isomap_cingulate_left_dim3,Isomap_cingulate_left_dim4,Isomap_cingulate_left_dim5,Isomap_cingulate_left_dim6
106521,-0.328599072702055,-4.45513716697935,-4.34225473430405,-0.697703971083347,1.20247587201555,0.208638920783568,-3.56237879856492,-4.34760843198806,3.37613625033318,1.96570776630233,1.37382248045416,-1.75687346792582
107018,-2.93586623171636,-3.48211315541566,-2.05102312792977,0.439553629975122,0.111244788997862,-1.02587897960542,-7.41348685707151,4.81023981961221,2.85863428900802,-1.08322899475354,3.95685106830704,2.54538306450738
107220,-1.38626393193316,0.213575179424151,-3.63630962571069,-1.40936509792637,-1.45878616306838,0.187396083024801,1.98618142607007,5.42862407110308,0.0255863234216154,1.75503372145568,-6.68137836099432,0.181593041096453
107321,-0.836119612151219,-1.99875750270585,-4.09174698703532,-3.40315391701383,-0.972061344105144,-0.809043102237979,-2.96555295027655,1.81246494922292,0.334650152365748,-1.66825012011634,-0.294540290584728,0.363451265061379
107422,2.04914319430295,-0.0196239983996988,4.33399339567988,2.06213660519143,-0.188860298154083,0.497352622045358,3.87982423796997,5.09266031564854,2.53337038908442,7.58685365215521,1.30428503352569,-1.44973076369291
107725,-0.596838910714619,-1.78154423104932,2.82179873330176,-2.53587377542402,-0.384621110821519,-0.137959620770112,2.442934600902,1.51550427810397,6.64344362869029,2.18478628806617,2.44237072775764,-3.40911651437359
108121,-1.67054349690043,-2.29138236724942,-1.81148496574516,3.76552783874624,0.750695579070151,0.214566997941543,11.4235169438878,-1.51796970798237,-8.95587240120211,3.72003155584244,-0.0281486170671323,-2.22338506760509
108222,-1.93987311821259,-2.18923673367469,-1.3138702525423,0.82866762003446,-0.568451011430664,-2.55995414134356,-0.56382511863699,-2.79041466735892,2.00304508321776,-0.155469062651051,-0.979963833164205,-3.9743638374489
108323,4.45207382437849,0.355909907885998,-1.37301389833175,-0.334229793016953,-0.970572099706026,-0.931159747966581,-6.16065475026095,-4.66125039678706,0.512861977594984,0.75602930795521,1.46560218103991,1.48678099243997
108525,-0.0734108113223793,0.451729010528613,0.31747819467793,3.99807190919059,0.431731148362628,1.29482853497628,-4.98817415871677,1.38628327971671,0.76873820268322,-2.48432652457387,3.00448373538664,3.966961902374
108828,-1.77574695992602,-2.23485706745625,-4.76082175900162,0.740887231955765,-0.418125239780112,2.04457942377975,2.63243753877676,-2.87434333390119,-0.943616978725923,-1.09699784734118,-3.35335672506365,-0.866362950432092
109123,2.12451441842886,-1.94710937386934,-4.0988678871799,0.0975335503686108,-0.759312860525653,-0.425322482386951,8.11740370428761,0.941085460056933,-0.924413296094589,5.02566328509141,1.87104555942785,-1.65654962195274
109325,1.85574531196618,3.4449644694778,1.3218476770824,-1.20730953632983,2.25928796526559,1.98629680705993,0.788543319185307,4.17218757161586,7.0580554576962,0.235161350867547,2.12900030222868,-2.3617543508424
109830,0.733723652718778,-3.90553563574342,1.0385157581223,-1.23509545113947,-0.40840350979113,-0.499469174578481,-4.63460868185451,0.171872413582598,-0.884340520812241,0.323962748630876,-2.90952208394067,2.69695036566428
110007,4.19541705130043,-0.982803110734611,3.38564965633962,2.36286224020841,1.31038498117662,-1.04922595957241,1.08694702699615,-3.8188706122761,4.97312312836458,-4.16848414444505,-4.30309847108711,1.37856148241974
110411,-1.57362810153004,0.543049427796482,-3.31898538321017,-2.22712116951903,2.9731096369692,-2.23523254049759,0.263398983590079,3.74752782525382,-1.63109952156468,8.14260159748068,-0.993803701475424,3.66390160669855
110613,-0.985889800038994,-2.28136754609053,-1.42237333689895,-1.95653097981762,-2.41636119845157,0.0013060507664195,8.69614011654279,-0.776565165556818,-4.61982327315265,-4.22064501295044,0.86186550569049,1.41702791622635
111009,3.0984951257085,0.0067464692439676,1.65310521652839,-1.51074420330269,-1.48772932535596,1.83971351587016,5.3406889138613,6.1769448201419,-1.67784718758189,-2.03336004277688,1.97152382775656,0.304233716176794
111312,-0.196946312395143,7.99275370766098,-0.250335476048284,0.494037689511111,-0.168726472681591,-1.1461310674316,-0.11706184234326,1.56561349838982,-0.0925241609492255,-0.269595567262019,-3.99084693159361,-0.756462140486382
111413,-0.0768012927292723,1.67078349474242,1.40367593738364,-1.98234297647152,3.59390688908601,-0.569861486222959,6.49240436450939,0.454517688873491,2.45730585580041,3.68295076371167,1.16477137897633,-1.88895530390497
111716,-1.05987249807582,-0.252175229298392,-2.64905153724074,-3.27694327167115,-1.27099449417322,-0.574594435042076,0.363883608761549,-0.828539248933221,-2.85049452799445,-4.17318844259652,-2.39511750401555,-2.86005419504096
112112,-0.699956282859966,-1.60427168613869,-2.4136957098984,0.603019646827094,-1.42854391073776,2.25429918970061,-0.437504994005726,1.10985054554943,4.26981260562787,0.721858678061299,1.94261362735266,4.80912636657458
112314,-2.49023015769602,2.88833381448158,-1.14444043822311,-0.554787356455135,0.830949513624289,0.676080497282081,-7.18130069258906,-2.74618831035688,-1.70195492538692,-0.869045807439238,2.39378402309935,1.20204889005613
112516,5.57405954753479,0.663309091230431,1.58628050185156,4.29895112995139,0.875705150112348,-1.41018297666859,10.6281936295156,1.63675119646656,0.600919727455896,-1.87792701869811,2.13078331347769,0.75118043659981
112819,-0.136079400269979,-1.41442243991308,-2.89310507314329,1.8462809425082,1.13029778377531,-1.45224552064325,0.865796631137001,-0.987540728896984,1.14845885936815,-5.3758620049663,-2.95647238023037,-0.039605271245579
112920,1.72021238566409,-2.58578123445073,-2.289813497495,-0.613733629263086,2.69163019066668,-1.62222206939969,-0.408238253759916,2.20407615141283,4.8075076433944,-4.52174226201506,0.739289320908498,3.43528774651532
113215,6.12880553520048,0.0303012144670808,-0.335284324962745,1.33413802817326,3.66984744465422,-0.0287506105100178,3.16542322832405,-5.62090089720477,-1.77841591162965,2.44104347254035,-0.984310041625781,0.365496247434577
113619,2.48929689268023,2.3619669021286,-4.32497688047862,3.6083296790415,-1.4930935856099,1.7214686813834,1.36210431038719,-4.39492530338079,1.67940240236869,0.266694508731926,-1.89126920261246,-1.54616478794493
113821,1.0745027534704,-2.01346379672617,-4.36171263821997,-1.39013330064394,-0.415651793378001,-1.54909953853651,4.05175619192277,1.26701557733261,2.58821215906942,1.74825488706747,1.3617483834447,-4.58041205540289
113922,0.540641177117567,0.973161652072984,-2.95942616121475,-1.25658775291559,-1.23964070115199,1.32362191522909,-1.11147267049803,6.76516148177696,-1.71296134795164,4.34419035952833,-2.64284157863799,-1.45165193594043
114217,-1.82836898938117,-2.35834976671385,-4.02650248728918,-2.54809435219253,-0.907244495754416,0.645146282735949,2.73771868321905,-1.83893909797552,3.90007118243364,4.2908709539623,2.24126762059963,0.327308818201383
114318,3.47102936281973,-0.142898434102019,0.960527715974966,4.01965905807489,1.08192522163991,1.59888945199397,-3.89210975792554,-2.3471840912487,-0.119027766830771,-4.18313997120517,0.648697032531837,2.03471403572719
114419,1.32145607838545,-1.67228427686781,-0.682550959594296,2.68772131539083,0.33787047427742,0.672216995595242,1.51938065973647,6.86781637039064,-1.98755784251042,-0.911902283323886,-0.242231778788625,-0.17800772080483
114621,0.692912881332011,1.73825468711702,0.381255536854885,-2.05322436969136,3.03128245383395,-0.253236701047661,1.32164944376478,0.406606674446519,4.31101012181096,-1.05107237324995,1.91147105659855,-3.22955989780222
114823,4.56619831594964,-0.135582670329676,1.65459274500036,0.897748306530946,1.83244626641947,0.1256762132375,-1.90874338698956,0.134919078681843,2.95125246157149,0.260766238175964,-4.7099801666092,-0.580024017850056
114924,-2.15377640549558,-3.23639544202981,3.20319708220028,1.25198744951219,0.263347983146608,0.464772611062052,-1.56737487745671,0.2751196330255,3.40785832454616,5.70802631027914,-3.51722684678825,2.41259881942443
115017,0.491650609357122,0.324661857809572,-1.05087286349214,1.16387937317426,0.0536611101262062,0.0716503893970466,5.3241167539081,6.05752954520663,3.86430821929316,-1.10900865957791,-1.2420526247741,-0.430657506118006
115219,-2.65130971081217,0.490281377767949,0.655969440187863,1.64013912337918,0.604028619294006,0.345122478114708,-4.01144260061401,-4.57622597902414,-1.06363066231801,-0.742136736829392,2.11236803085997,-5.67662818555843
115320,0.29790467330933,0.402283596269285,2.11738885101398,2.18753052356486,0.547006097016914,-1.40253062661663,-3.28064240518909,0.305367198983303,3.03146213975224,-1.70819574719345,-2.72149583211498,2.60346588015809
115825,2.96557454500029,0.0048027830157871,0.238355439847519,-1.8433302840576,3.47775779583119,-0.559150022883499,-1.66528469815625,-3.62516832380882,0.477598150619408,4.18182163396877,-3.92896546141123,-1.08813779923632
116120,-1.03357356186234,-0.282438137270198,4.46886640315807,-1.50950409626693,1.10348388884189,-0.0318808801498615,-3.91902477033922,-5.89939288178695,1.84185257763459,4.04488521091969,-1.99901939722811,1.14485066227949
116221,-4.5993082990909,3.62958720976421,-1.48841048757849,3.26949673787072,-0.899863940914328,0.535881003678452,-5.10851567587432,-1.64654049042954,-6.0987178524163,-1.45841833083046,-2.9658082279747,1.2357903232878
116524,4.54619825092902,3.83965260752579,2.61839950086656,-1.16381118718992,1.10671879236549,-0.278302473496053,0.439372975359224,-0.243206889237435,1.88022592455373,0.346808953158082,-3.58831690983594,0.387212239657277
116726,-3.44110848268893,-3.11472022917627,-1.00461373264964,0.0576893705264213,0.183769262001919,-0.749082640213044,-2.01526493888604,-4.43427250535999,2.38186618577691,-4.2218402839737,1.79348705065429,-2.6744463490985
117122,-4.71576091144983,1.5515310053127,-1.16865876695993,-1.29926032345222,1.47220210162624,-0.737362942509164,5.49495588992359,-4.76546684254017,3.34290808943709,0.444715107779815,-0.413358984850946,-1.15353733586725
117324,-6.13804683793499,3.99192768376856,1.22153821435801,-1.1609441036297,-0.592403835839597,0.0040951060593616,-3.44902263457873,-1.59490256579156,2.56073664949538,4.64646464146265,-2.49491525320756,-0.414373214351318
117930,3.35327126496175,-0.214610788997228,2.18566311015096,3.40475344013437,-0.84235391683847,-0.148200676337729,-2.19990783805788,-0.82592887477613,2.88645604817892,5.77027945644997,-0.634131229258613,3.87705398624395
118023,-0.260386089262441,-0.607629644455049,0.200536194093949,0.481262882510914,-2.18359322238608,-2.46459854830538,-3.54292599786283,-2.72210944399382,1.84284912297098,6.65655102132867,0.217345597477579,-2.89357606911563
118124,0.963589577434275,-0.0175022480893735,-2.00715596051804,4.23088159535223,-0.261299102160342,0.523319745869096,1.31420819218243,-0.360840559804842,-0.837394055081353,-0.795977417724039,-0.17047474026948,-0.613776945444685
118225,-0.181808604029901,-2.00244037937483,-1.03985650889949,3.10086741426724,0.364358932948958,-2.44008549423258,8.81636104504732,-0.100859850701304,-0.492449292409848,3.4047865031095,3.53521032325722,3.53799492146538
118528,0.366791970334071,0.700725643203306,-0.481932451542527,-1.5660305401547,1.80303745837705,-0.558790415396647,3.50794230539152,-5.70082120039866,2.25357500946671,1.91063038492941,-5.46529422525659,2.01482889006803
118730,-3.68748957060755,-2.49176423660079,-1.49814775468129,-2.92753042809745,-0.618883260961603,0.582870665866271,0.0396929658592617,-2.94928714558796,1.18198002730183,6.4776542389075,5.32120699767277,-3.32965848250925
118932,-3.86553276246831,1.52368237777873,1.25053184413975,0.12325693501305,1.67445262405666,1.09255647176444,6.40903773055542,-0.414034361143655,0.363906658952946,-2.98640204419762,0.528336454430183,-0.786281044689338
119126,-0.164911617062263,2.47197370891553,1.40701437706363,-0.772303635746463,3.89533248655659,0.676501439858492,-0.0296596660193606,4.12851774116358,3.32034847593686,-4.01707637698592,2.42053260222878,1.89181886452933
119732,-1.2693462358897,-3.59934075306871,2.84558440028037,0.262210169916731,0.326823039038952,-2.44145684107942,5.53950561084713,5.60049692498519,1.08714486557851,-3.1869400646562,-4.21216599493673,1.86797678713059
119833,1.46581971930702,0.534259241032844,0.500723855213363,-3.78601669754162,0.633024959502929,1.19276392310312,-1.27078602947466,-4.34099382585911,5.89465958065919,-1.16086010288477,3.02183524906306,1.98635557183702
120111,0.163052950120188,-3.07536645297456,-2.49785646266605,-2.80647215692593,-2.7644052689887,1.21345876088418,-2.23008064580925,-5.93569705609269,3.26288185982134,-1.22825769578845,0.99303254701904,0.184874755027334
120212,-2.88602488527944,2.42886830647783,-5.76046067607722,-0.841294530016786,0.635892597626341,1.9619106022084,1.98866212797118,2.56463691167974,0.768007943699801,-2.9802374991891,6.79226769174162,3.80796509299976
120515,1.79459860731694,4.14292074818746,1.66788490783413,-0.463555016334632,-1.07572008468811,-0.518340469175176,9.21354188949732,-3.90821155787599,-2.9701491485719,3.47299873205899,1.29599785435375,2.382415345288
120717,4.52583500224275,1.44870274952008,1.67156963860878,1.07220443448509,4.56872977352289,0.88823875003991,10.8357028573319,5.44568387136047,-3.09395116545235,3.16838719873206,3.86848606754598,-0.579541062050789
121315,0.155299456734195,-0.609006425413384,0.700752299433063,-1.08923752774412,0.17625567107973,1.96727698014811,9.08568677751327,4.581344049537,0.284333676905785,3.49557713778121,0.574996787521945,-1.78931268178323
121416,-0.80690372325483,2.38847748623157,0.734724468113854,-3.77471533661078,3.14957509310838,-1.44857652518215,2.33081840086316,-0.324524083118194,-5.0256664450986,-0.858744654939711,-2.02816593343866,-2.04954537351316
121618,0.911867261455343,0.731832902694786,-3.54446279500903,0.124415091026957,-2.7401066684223,2.277450624113,-8.63447963355616,3.903536213082,-1.92505111117695,-1.26794702674013,3.37950837506842,-1.845386700583
121820,-5.31588577080511,0.14073405793077,-0.650065767596531,-0.270964310606421,3.03048871687161,1.0866716572046,0.382835076152043,-3.37294955745536,4.0074419176791,3.65631821841614,-3.6966787215223,2.25915762936183
121921,-1.89833322157861,-1.26157432631619,-0.381381206912889,3.67584241173623,0.465088642168718,1.87371759014558,-8.89445396199374,0.378673277552542,-1.26839257758367,1.49363416023202,5.2017635874942,1.35465466762697
122317,-0.824441941717974,-1.83062070589486,-4.23330237199397,-2.38643378960296,-1.93806725572309,1.16734443729283,5.61734796342966,5.84318009644115,-0.589273460523982,4.63381716524391,-0.376205587164732,0.607601679793881
122620,0.208875326432019,4.92058537256629,-4.8617436280149,-0.617748970121974,0.68833337509642,-0.277750004204949,-8.26688579623936,1.44986748798253,-1.93097974145042,1.00535852667712,4.89555658082634,1.95202457387097
122822,-1.4647561253943,-2.74619786848862,-0.405094685125705,-3.11975159026659,-2.67894854610747,1.69897502529824,-1.8923834439144,-1.30662993621302,5.65239142355023,-4.94123569169337,0.0846838801397937,1.6478354684569
123117,0.327012996209046,2.65183809030488,-3.50410530106087,1.25580468974318,-1.95211097184438,0.233850599478264,-1.77706056613845,10.6581281869178,0.510366797493289,-1.82710559006418,1.27670303396805,-0.364248655484635
123420,-1.16767446841719,-1.67384848128315,-1.85865619416044,2.15150092964461,0.799749686091952,0.47218230669106,3.34216899040481,5.06572718567759,-3.45317961091023,4.61462005634233,0.239459854863307,1.23100087944409
123521,-3.97654371351051,2.63791909124776,-2.68736189070182,1.31206325685913,2.07420202816474,2.54471351086154,-1.69412709843429,-3.40109496424572,4.53641224523756,-0.778860411490391,1.02292645622799,-3.63306122520469
123824,3.78382151780229,2.76959591273225,3.10369732087492,2.37581519814412,1.82199744290592,1.76663522315639,12.7632776099084,2.26010417126795,-2.82543940812261,-0.507068581844549,4.71416248538219,4.26286758778782
123925,3.12405160899391,0.726959416729958,-2.33027557185213,-1.25796321491102,-1.75862995746407,0.962972737954982,-0.395824582583129,4.60701958792106,2.34515183282722,7.66623384987498,-1.21724148655889,0.0182174979863629
124220,0.073287069523812,-3.09903655532357,0.901683300433547,3.341882192133,-0.295556948589068,-3.20911935419494,0.467260240908916,6.14448717346032,2.47776450822236,-4.9471203633037,0.244683309361488,0.388631977905051
124422,-3.42791489917133,-2.7062468594624,-3.42836700676721,-0.575274060229328,0.216218429918202,-1.69114290394574,-0.737147787081062,-3.62875902008131,1.84983541978612,0.476621324773721,0.326805212787074,4.25773084487692
124624,3.83801952988431,0.824254561451523,-1.91757370954757,-3.19171220066494,2.53769882562344,0.445136709050866,-1.89883928662247,-2.35022182238788,-0.444519894315292,3.00954999673171,-0.290952540022135,-0.669962370299589
124826,-0.501487102097798,-4.29110895304239,-3.43614965503521,2.17290861926574,1.3923463712025,-0.689559434197244,-3.82019473206276,-2.54716770606038,4.67222582447476,0.329584045575387,-1.08649649502446,-2.50000618233457
125525,-0.013159922706139,-1.50276762943189,-1.80919878321976,-1.13104874074786,-1.00000025228216,-2.03134513116227,-4.45105815364564,1.2556407181898,2.35658480161551,-4.87143432818732,-2.23786919230637,0.746936619272673
126325,0.874292435040257,-0.763103970456171,-0.689915724920632,-0.91103674300105,-2.24096868501906,-1.26284425688461,-1.27417283491579,2.12367247042636,1.99883555359604,-1.81291345483007,-2.65449950548103,0.796222900491143
126628,2.63817264348868,0.288665481679475,-3.75254756865804,-1.20927004069475,-0.107852718331987,-1.22230773535845,-3.75004018538941,0.219221997077615,-2.02620680334801,3.63408968310728,-0.307037268604663,-0.123900571880574
126931,1.06833046759058,1.64572928500489,4.49901349127057,-4.48409012328217,0.151051900197844,0.26568086620177,0.0717256644622009,-6.38778530450086,-3.09210924427858,-0.185406539514927,0.714081097197646,1.81870795001025
127327,-4.92466360491697,-2.5944754682468,-0.783799440025758,0.0266547321659545,2.61309554055851,1.54274662439059,0.360583241030665,-3.39957431513542,4.89821818557038,-4.33924364198346,-3.84145891527743,-1.23651321146649
127630,-0.349269753937898,3.21997476477906,0.0838183377724518,-4.29230599137692,1.504823288535,1.1894241139171,4.47636449280281,-0.0135484681181939,4.21995527527945,-1.40394375928718,-2.49773970747512,1.43348204354037
127933,-7.97595995083244,1.07640710763371,-0.0439724109836958,1.68153343195692,0.680963761138142,0.0449252366230113,-5.19041448391759,-4.74871088962992,-0.0391279774772026,4.60920552750368,1.19723032854438,-3.24467701138241
128026,-1.9386896095554,-3.19501044561884,-4.84264329582527,-2.00314409806695,0.0854422230772273,0.193633155251889,-5.80877783024052,-4.05200220596934,-2.30888553111111,-0.467646285398082,4.68933733425824,-3.77450286694457
128127,-2.30002343144498,-3.69282908089488,-0.538440911945128,-1.70688730598637,0.623561133023153,-1.03952859053578,13.1434352271507,-2.66769293140917,-6.35309674291024,-3.09054517566332,0.975969830208477,0.882076306444178
128329,2.16927404880854,-0.0467058799761649,-4.27171771310943,-0.791331438424119,-1.5960467694787,0.472782819518409,0.216671879450773,0.131207349089656,1.16663259653189,-0.214469044206693,-1.83765829763652,-2.37020196991198
128632,1.9111988365987,-0.093692076951256,-3.07483953958796,-2.72133736067618,-0.081326116615321,-0.671327884369238,-3.88155857990806,-0.555900568314415,1.60704871501802,4.47579650706982,5.05795872410568,4.33714051016512
128935,0.583200143745471,-2.10207576448732,-3.07328723153494,-1.31446188645041,-1.70859983573215,3.03435039177437,1.68708540627828,6.93736185688826,2.44516579975075,-0.232860132569056,0.300213000393192,-4.65509992006985
129028,-3.09822400175419,-5.56058725574683,-1.77103277054635,-1.64144135244238,3.56035715072332,2.13206504101634,-5.50316631685871,4.36168602234238,1.32250840331548,-1.58460657195807,-0.772473120083911,1.88293391759515
129129,-0.968331834193905,1.51036045673588,-1.04204491331287,0.039665528977463,3.377966383314,0.560904183485335,9.40157141703899,-2.31117008587202,1.08491797157269,0.537367215404482,-2.06939878502495,3.98521931786648
129331,-0.319571095107623,-4.22267980537525,1.00842547726215,-2.00580332938022,-0.0280053312994746,-1.33765737204355,-3.26277737727868,-0.686615376366907,-1.42887634653482,-0.942416793394869,0.156932980498478,-6.88807642474354
129432,-2.32780401516163,2.74041635173351,-0.019751205894313,-1.74588890857506,-3.2550954427101,-1.74674826551687,-7.67503432248277,-0.829097504430832,-1.03055694732518,0.724801229822248,2.12056754330061,3.46727470999387
129533,4.77561902155162,1.80602181428353,0.405578442143639,-2.39668928290026,-0.875672925736992,2.09730894148877,-1.67841515355691,-1.5736053661323,3.06137695490953,1.18555241962742,-0.103397278260783,-3.91476473666968
129634,0.102557539425835,-3.29352483607085,-0.689675329759104,-0.649547147698664,-2.00658019781768,0.275751625211158,2.84948215961426,4.51156076504393,5.5323472770426,2.7824457787121,-0.178246824160377,-3.94716798648104
129937,1.95314395209645,-1.58869994293411,-2.60581700277554,0.950052200694849,-0.706378527064487,-0.601237169860213,-2.15871627043538,2.70689093833268,0.263969004477933,5.59128279860524,-4.27709361294349,1.8569311949987
130013,0.5234251778353,-2.81908730012049,-5.11378246133235,1.9078175547295,1.5821098319545,-0.49976111930514,10.506000723203,-2.12664094551644,-3.86154043961912,1.84794930644634,-1.20704359420271,0.492473860455205
130316,-7.43081905440017,-1.19417591863385,-3.0867946660696,2.41717937523264,2.32129308755094,0.0325718666206532,1.54345619762451,-2.08165614533827,1.60757658407485,-0.423581827054183,-3.7892271427722,-1.55120815964242
130417,-3.00427504696908,-3.91753915451874,2.02273256286878,2.01619052905912,-0.495036607250117,1.52646315444249,-1.98412198664473,-4.5699849219623,2.43191013363185,-0.661788218503326,0.768388796275663,-0.0511235901369427
130619,-5.32475537709044,2.60793638087552,-4.54691985645692,1.22550353839083,2.97454472350082,-0.831070923688619,-10.0919165695442,2.2285435187269,-5.22820815226715,-3.12363751229598,2.69301440353509,0.304930864596773
130821,2.35877210630111,-2.32822397350742,-3.90148741483929,2.24249531211005,1.68760082239128,0.470529491374247,-1.88793911750124,-4.61356186139445,-1.70556625061188,1.39137186661867,3.24964438766737,-4.34523606355033
130922,4.19668471662592,-0.483382936484831,1.49734816029508,-0.955610318758955,0.124209526928645,2.76144047360896,3.72113796941825,-2.77898812749294,4.14333807883621,-1.08393487371673,1.5258051911177,-1.97664601784199
131217,2.92174235678851,-0.398507917960766,0.788668742746276,1.40015572784862,-0.87891873396423,-0.103931483350533,11.0076651505105,1.94693587387173,-0.524962227143404,4.2356860880063,-0.189408483695053,1.41989385835762
131419,-3.23766265780696,5.53311349388952,0.775801811676784,1.24210239824156,-0.182259191707065,0.775569505259284,-2.7830811860617,1.21162936886084,3.93610576712341,-2.23228775024233,0.390098564591162,-2.56913131284624
